"day","0_faeces_c1","faeces_c2","faeces_l1","faeces_l2","faeces_p1","faeces_p2","feed_c1","feed_c2","feed_l1","feed_l2","feed_p1","feed_p2"
211,10.5531204380105,2.09315456947984,2.3327950441918,0.462697325885018,17.1812206429364,3.40780252715315,52.7538611373879,14.0211310874248,47.7296838862081,12.6857852695748,110.531899525956,29.3776079926996
212,10.7173549503686,2.12613809049701,2.36909951534465,0.469988420004602,17.4486059542844,3.46150201400214,52.6030247371411,14.2420733334728,47.5932128574134,12.8856853969515,110.21586135401,29.8405346034667
213,10.6233669827781,2.10789808852602,2.34832322777201,0.465956419568911,17.2955869474002,3.43180601079324,52.2827644951881,14.1198915020882,47.3034535908845,12.7751399304607,109.54483989468,29.5845345758038
214,10.7373650125528,2.13092848926613,2.37352279224852,0.471047350258829,17.4811837397351,3.46930111936661,49.6197331083478,14.2741621290554,44.8940442408861,12.9147181167644,103.965155084157,29.9077682704018
215,10.7998841930132,2.14374920215637,2.38734282161344,0.473881402581934,17.5829693528355,3.49017413965107,48.2511101198055,14.3600425024828,43.6557662988717,12.9924194070083,101.097564060545,30.0877081004402
216,10.9548353639092,2.17492546873063,2.42159518570624,0.480772998350981,17.8352407328205,3.54093128944214,45.3137661628605,14.5688787379085,40.9981693854452,13.1813664771553,94.9431291031363,30.5252697365702
217,11.0340680091249,2.19107743582052,2.43910977043813,0.484343433181378,17.9642370394173,3.56722782533586,43.8331974449455,14.677073732769,39.6586072120936,13.279257186791,91.840985122743,30.751964011516
218,11.0375031859677,2.19218150223705,2.43986912531919,0.48458748996819,17.9698297483826,3.56902532294032,41.9108078519858,14.6844693929754,37.9193023422729,13.2859484984064,87.8131212136846,30.76745968052
219,10.9800550188721,2.18119222827906,2.42717005680332,0.482158282040635,17.8763001009006,3.5511340137596,41.3458148777974,14.6108570315344,37.4081182227691,13.2193468380549,86.6293264106231,30.6132242565482
220,11.1216114457093,2.20973864615725,2.45846147747259,0.48846854283476,18.1067638975759,3.59760958532267,38.4982258608527,14.8020770555988,34.8317281598191,13.392355431256,80.662949422739,31.0138757355403
221,11.1888598674128,2.22352841509686,2.47332691805967,0.491516807547728,18.2162490472966,3.62006029685945,36.8605669719935,14.8944487135675,33.3500367841846,13.4759297884658,77.2316641317958,31.2074163522367
222,11.3572220750984,2.2574205176108,2.51054382712702,0.499008745998178,18.4903545363006,3.67523901814531,34.5455961032913,15.1214771514599,31.2555393315493,13.6813364703685,72.3812489783246,31.6830949840113
223,11.4401896784811,2.27434788131714,2.52888403419057,0.502750584291158,18.6254316168956,3.7027979541444,32.802651754247,15.2348661906411,29.6785896824139,13.7839265534372,68.729365580327,31.9206720184862
224,11.4994211549576,2.28197516939594,2.541977307938,0.504436616392787,18.7218646171942,3.71521571438497,31.218710631276,15.2859580725087,28.245500094964,13.8301525417936,65.4106317988641,32.0277216757325
225,11.6097941679348,2.28011243648254,2.56637555291191,0.50402485438035,18.9015596277957,3.71218305448385,28.5800414036809,15.2734804357682,25.8581326985684,13.8188632514093,59.8819915124743,32.0015780558952
226,11.4521192481073,2.25823682124197,2.53152109695003,0.499189192064015,18.6448537934097,3.67656801774131,28.6864594850938,15.126945214061,25.9544157246087,13.6862837651029,60.1049627306727,31.6945518770803
227,11.7316055804814,2.23158128012502,2.59330228621169,0.493296914553951,19.0998771555908,3.63317092623862,24.9149884544201,14.9483913501197,22.542132411142,13.5247350310607,52.2028329521182,31.3204390192985
228,11.8923930095247,2.20257883680802,2.62884477052652,0.486885848136511,19.3616503734017,3.58595291325938,22.8884030511606,14.7541166101973,20.7085551415263,13.3489626473214,47.9566540119556,30.9133871832705
229,11.8548104454721,2.13603107454726,2.62053704584121,0.472175290163079,19.3004633217511,3.47760848628045,21.2408489966649,14.3083421261539,19.2179109969825,12.945642876044,44.5046359930122,29.9793835024177
230,11.93109560932,2.07308553953146,2.63740008206021,0.45826101400169,19.4246609218402,3.37512873804419,19.7800892332133,13.8866973939906,17.8962712110025,12.5641547850391,41.4439964886374,29.0959373969327
231,11.9743241654709,1.96631135485658,2.64695586815673,0.434658299494613,19.4950400448369,3.20129287246826,17.5912313605135,13.1714636210489,15.9158759928455,11.9170385142823,36.8578180886948,27.5973523488643
232,11.966827302963,1.91057186739799,2.64529866697076,0.42233693910903,19.4828346265783,3.1105450753427,16.6917014057039,12.79808906391,15.1020155575416,11.5792234387757,34.97308865957,26.8150437529543
233,11.9147192930112,1.80351712884071,2.63378005424457,0.398672207427947,19.3979991296743,2.93625244835822,15.1414763693906,12.0809759826651,13.6994310008772,10.9304068414589,31.7249981072946,25.3125211065363
234,11.860399062331,1.75922581965239,2.62177242430475,0.388881496975791,19.309561982181,2.86414308883757,14.555606264024,11.7842877871452,13.1693580484027,10.6619746645599,30.4974607436694,24.6908886968756
235,11.8121484404079,1.68123389806466,2.61110649735332,0.371641177466925,19.2310065836816,2.73716676737545,13.5492723958276,11.2618538626341,12.2588655009869,10.189296351907,28.388951686496,23.5962652359953
236,11.7339108945223,1.59342044601372,2.59381188194704,0.352229782803034,19.1036303686258,2.59420030508901,12.6488613872447,10.6736297819101,11.4442079217928,9.65709361220438,26.5023762399412,22.3637957335259
237,11.7173260111879,1.46269432127095,2.59014574984153,0.323332428912526,19.0766290147058,2.38136900024464,11.4304244857915,9.79795239128867,10.3418126300018,8.8648140683088,23.9494608273727,20.5290431055572
238,11.6229541382759,1.3758230059529,2.56928459898732,0.304129296052747,18.9229849830177,2.2399364026742,10.6381026906875,9.21603927432566,9.62495005347921,8.33832124819941,22.2893580185834,19.3097965747776
239,11.5410871314567,1.2923605369729,2.55118768169042,0.285679697646641,18.7896997508628,2.10405364615939,9.8569742721795,8.65696053474669,8.91821481768622,7.83248810286606,20.6527079988523,18.138393501374
240,11.4620424234068,1.19026472556536,2.53371464096362,0.263111149861817,18.6610094191606,1.93783450056957,8.96199485485654,7.97306514732777,8.1084715353464,7.21372560948704,18.7775130292232,16.7054698324963
241,11.3411655934292,1.11115753273719,2.50699449960014,0.245624296710326,18.4642134573724,1.80904243926335,8.34723690405393,7.44316050637351,7.5522619608107,6.73428807719508,17.4894487513511,15.5951934419255
242,11.2617011385548,1.01187820526089,2.48942867273317,0.223678340110301,18.334839748384,1.64740872716158,7.55003288391714,6.77813151849398,6.83098213306789,6.13259518339931,15.8191165186835,14.2017993720826
243,11.1478119877593,0.925317445403573,2.46425317624154,0.204543856352369,18.1494202186678,1.50648173567459,6.8884798942744,6.19829867734451,6.23243419005779,5.60798451759741,14.4330054927654,12.9869115144361
244,11.363195838646,1.02353942498289,2.51186434327964,0.22625608341727,18.5000802425675,1.66639401120021,7.62940275523427,6.85624495203848,6.90279296902148,6.20326924232053,15.9854152966813,14.3654656137949
245,11.5956502980966,1.10218993811396,2.56324901326346,0.243641986319927,18.8785324151467,1.79444256591184,8.25596738979348,7.38309049454324,7.46968478124172,6.67993901887246,17.2982173881387,15.4693324647573
246,11.8132683250009,1.18502256009025,2.61135405078966,0.26195235538837,19.2328298343874,1.92929988730482,8.88695490864066,7.93795016328394,8.04057825067488,7.18195490963785,18.6202864752471,16.631895580214
247,12.0236034962976,1.27918701698891,2.65784919391841,0.282767656387023,19.5752702536213,2.08260623116791,9.66166792901598,8.56871686021281,8.74150907863351,7.75264858781159,20.2434947084144,17.9535019928268
248,12.2197695862747,1.36983743665279,2.70121222433442,0.30280617020746,19.8946424141455,2.23019147581367,10.4363339581236,9.1759445517412,9.44239739068324,8.30204507062299,21.8666044836875,19.2257885846006
249,12.4155908565111,1.46636847403159,2.7444990314393,0.324144610049089,20.2134531839339,2.38735077877424,11.3082501877382,9.82256394088149,10.2312739793822,8.88708166079753,23.6934765838325,20.5806101618469
250,12.6232082413234,1.57649910692353,2.7903934007136,0.348489276267307,20.5514688560494,2.56665117758778,12.2910385814741,10.5602810990093,11.1204634784766,9.55454004196079,25.7526522659458,22.1263032550671
251,12.79495151544,1.65847256041551,2.82835770341306,0.366609723881323,20.8310789584708,2.70010971239577,13.0393754514545,11.1093855721613,11.7975301703636,10.0513488510031,27.3205961839999,23.2768078654808
252,12.9807374567093,1.75690933811129,2.869426174641,0.388369432635127,21.1335515084671,2.86037169432856,13.9310107308325,11.7687706859129,12.6042478040865,10.6479353824927,29.188784388411,24.6583766752462
253,13.1526497829989,1.85057266471046,2.90742784676817,0.409073957462312,21.4134368396893,3.01286216289703,14.9155698740982,12.396180529161,13.4950394098984,11.2155919073361,31.2516702123963,25.9729496801468
254,13.3138064515488,1.93648546908195,2.94305195244762,0.428065208954957,21.6758112053285,3.15273423738254,15.9721670433114,12.9716729986351,14.4510082772817,11.7362755701936,33.4654928526524,27.1787434257116
255,13.4682741891307,2.02097455854449,2.97719745233415,0.446741744520361,21.9272955219531,3.29028840408647,17.0735610065401,13.5376286218291,15.4475075773458,12.2483306578454,35.7731754422746,28.364555207642
256,13.6051106807266,2.09403898051962,3.00744551889745,0.462892827272757,22.150074932832,3.40924241038983,18.0556791507105,14.0270553719017,16.3360906601667,12.6911453364825,37.8309467919649,29.3900207792227
257,13.7680861229946,2.20947249089696,3.04347166929356,0.488409708514064,22.4154103897176,3.59717626588136,19.8121750223675,14.8002941973959,17.9253012107134,13.3907423690725,41.511223856389,31.0101402231152
258,13.8877048520404,2.27595452309387,3.06991370413525,0.503105736683909,22.6101580749008,3.70541367970371,20.9096085770224,15.2456283843609,18.9182172839727,13.7936637763265,43.8106084470946,31.9432213767561
259,14.0078012115459,2.33840734238365,3.096461320447,0.51691109673744,22.8056833759906,3.80709125216146,22.0038343003569,15.6639726284073,19.9082310336562,14.1721657114161,46.1032718674145,32.8197521738057
260,14.1122653428345,2.40382372347167,3.11955339157394,0.531371559925317,22.9757583125445,3.91359371119598,23.2027651213345,16.1021684825854,20.9929779669217,14.568628627101,48.6153173970819,33.737876820655
261,14.1264171192946,2.50797564716066,3.12268167900197,0.554394616740778,22.9987983977288,4.08316035186859,25.9561218684129,16.7998368709327,23.4841102618974,15.1998524070343,54.3842553433413,35.1996582057637
262,14.1991287225065,2.55421046939273,3.13875477023828,0.564614945865761,23.1171779903264,4.15843388701132,27.3677301658532,17.109543814114,24.7612796738672,15.480063450865,57.3419108236924,35.8485679914769
263,14.2901667172397,2.59836487747135,3.15887895854773,0.574375393967351,23.2653942343833,4.23032036191826,28.6565695532077,17.4053149687076,25.9273724529022,15.7476659240688,60.042336206721,36.468278982054
264,14.4502588824119,2.64004657031489,3.19426775295421,0.583589241859082,23.5260355138215,4.29818108289863,29.4828367267504,17.6845224805782,26.6749475146789,16.0002822443327,61.7735626655722,37.053285197402
265,14.5454791485001,2.69040357793483,3.21531644335266,0.594720790911909,23.681060789137,4.38016582512898,31.6931068971253,18.0218421488457,28.6747157640658,16.305476229908,66.4046049273102,37.7600502166291
266,14.5270465446744,2.71526483364807,3.21124186777013,0.600216436911678,23.6510512165927,4.42064169407966,33.7152148836955,18.1883768761114,30.5042420376292,16.456150506958,70.6414026134572,38.1089801213764
267,14.5969117659379,2.73468547237536,3.22668575878628,0.60450942020929,23.7647966996323,4.45225985677953,35.1458457928555,18.3184672790694,31.7986223840121,16.5738513477295,73.6389149945543,38.3815504894787
268,14.7172113479455,2.76185276900173,3.25327829796691,0.610514822621435,23.9606528612166,4.49649012216421,36.2386304862754,18.5004491703465,32.7873323447254,16.7385016303135,75.9285591141009,38.762845880726
269,14.7740727380643,2.77557966673287,3.26584765788789,0.613549189488318,24.0532271946029,4.51883847496158,38.7058060031662,18.5923996814642,35.0195387647695,16.8216949498962,81.0978792447293,38.9555040944964
270,14.7966018733951,2.78117314601976,3.27082778253998,0.614785642804369,24.0899062079135,4.52794505176551,40.4534934656076,18.6298679637687,36.6007798022164,16.8555948243622,84.7597005946065,39.034009066944
271,14.8964719074527,2.80130449321438,3.29290431638428,0.619235730078969,24.2525016317826,4.56072029772447,41.6830995297386,18.7647190933021,37.7132805269063,16.9776029891781,87.3360180623094,39.3165542907282
272,14.8625110202021,2.79626176430048,3.28539717288678,0.618121021582212,24.1972109241185,4.55251038117693,43.809172272375,18.7309400479458,39.6368701511964,16.9470409957605,91.7906466659285,39.245779148077
273,14.7919887727574,2.78430975235294,3.26980804450426,0.615478997888544,24.0823957563488,4.53305166698864,47.1295912522788,18.6508787238953,42.6410587520618,16.8746045597148,98.7477150047746,39.078031611971
274,14.8511426638823,2.79674962818031,3.28288416780556,0.618228865176701,24.1787024422504,4.55330465780935,43.8846902615556,18.7342080356576,39.7051959509312,16.9499977465473,91.9488748337355,39.2526263604254
275,14.9425522247222,2.81526899689722,3.3030904917807,0.622322620366754,24.3275236220039,4.5834554896853,39.4742933738149,18.858261223235,35.714836862023,17.0622363448316,82.7080432594217,39.5125473248732
276,14.9905837606554,2.82088933712732,3.31370798919751,0.623565011364988,24.4057223331372,4.59260579798975,36.3039234766784,18.8959094353026,32.8464069550899,17.0962990128929,76.0653634749451,39.5914292930151
277,14.9236558796207,2.79596022466673,3.2989134049688,0.618054365452647,24.2967590461194,4.5520194534925,33.9036292499612,18.7289201652317,30.6747121785363,16.9452134828287,71.0361755713472,39.2415470128664
278,14.9417776769464,2.75369973611851,3.30291927595657,0.60871257324725,24.3262626038706,4.48321641248768,30.9336368493182,18.4458355529469,27.9875761970022,16.6890893098091,64.8133343509524,38.6484173490317
279,14.9242377416778,2.68520280516704,3.29904202710772,0.593571146405345,24.2977063583807,4.37169860209651,28.2025394581358,17.9870044365256,25.5165833192657,16.2739563949517,59.0910350551417,37.6870569146251
280,14.7327823130246,2.58355747605294,3.25672030077386,0.571102178916966,23.9860034850646,4.20621287329321,25.6870075143068,17.3061266338474,23.2406258462776,15.6579240972905,53.8203966966428,36.2604558042518
281,14.6857560937594,2.46785330815326,3.24632503125209,0.545525468118088,23.9094415000154,4.01783836836179,23.1534531795468,16.5310747914572,20.9483624005424,14.9566867160803,48.5119971380981,34.6365376582913
282,14.6419950036997,2.31835462753014,3.23665152713362,0.512478391348769,23.8381953744444,3.77444402517188,20.3606829778117,15.52964822269,18.4215703132582,14.0506341062433,42.660478620177,32.5383105618266
283,14.4635711398577,2.19185482334586,3.19721046249486,0.484515276739611,23.5477088031367,3.56849346678062,18.4699737036842,14.6822811133215,16.7109285890476,13.2839686263385,38.6989925220049,30.7628747136261
284,14.3534179766686,2.02142093730565,3.17286081589517,0.446840417720197,23.3683717234184,3.29101514003446,16.1219623704719,13.5406187187938,14.586537382808,12.2510359836706,33.7793497286079,28.3708201727109
285,14.1315139440841,1.85946015132672,3.12380834553439,0.41103855976696,23.007096386158,3.02733161479158,14.5225350932862,12.4557139323321,13.1394365129732,11.2694554625862,30.4281687668853,26.0976863344101
286,13.9179086092513,1.70663161086081,3.07659032415028,0.3772554087166,22.6593319112021,2.77851602610321,13.1048867720481,11.4319820823212,11.8568023175673,10.3432218840049,27.457857998577,23.9527243629587
287,13.6676147179566,1.57407040126717,3.02126220081145,0.347952404490638,22.2518358916907,2.56269707434375,11.9330117059303,10.5440122572921,10.7965344006036,9.53982061374043,25.0025007171873,22.0922161581357
288,13.4070550262055,1.44621898925023,2.96366479526649,0.319690513413209,21.8276264286294,2.35454600355125,10.8299153570547,9.68759131555177,9.79849484685898,8.76496357121351,22.691251224305,20.2978103754418
289,13.1809866443434,1.28734761396031,2.91369178453906,0.284571577822806,21.4595712385099,2.09589225571082,9.49578933072325,8.62338114614561,8.59142844208294,7.8021067512746,19.8959395500868,18.0680366871622
290,12.8430729945732,1.14214195684464,2.83899508301091,0.252473485197237,20.9094241034454,1.85948725605584,8.34123244957131,7.65071167264353,7.54682935913595,6.9220724657251,17.476867989578,16.0300625522055
291,12.5573497776824,0.963488498473447,2.77583521401401,0.212981668083604,20.4442466555952,1.56862688874273,7.21685298154528,6.45398994192739,6.52953364996954,5.8393242331724,15.1210252946663,13.5226455926098
292,12.2273021186213,0.829896995109594,2.70287731043209,0.183450914708437,19.9069059054046,1.35113054642404,6.38939708134998,5.55911862752838,5.78088307360236,5.02967875823996,13.3873081704476,11.6476771243452
293,11.7949087278689,0.81479301648528,2.60729561352892,0.18011214048622,19.2029391218637,1.32654020929533,6.24752410458441,5.45794365109757,5.65252180890971,4.93813949385018,13.0900505048435,11.4356914594425
294,11.4312772035725,0.716704441709923,2.52691390815812,0.158429402904299,18.6109214823074,1.1668451261523,5.64505875260926,4.80089099709996,5.10743410950361,4.34366328309044,11.8277421483242,10.0590097082094
295,11.0723706318708,0.561575887380021,2.4475766659925,0.124137827736636,18.0265963971511,0.914284953488875,5.0109564292348,3.76175235565564,4.53372248359339,3.40349022654558,10.499146804111,7.88176684042133
296,10.6967535665048,0.425878717251061,2.36454552522738,0.0941416111818137,17.4150654556429,0.6933604379105,4.48880385577001,2.8527760964186,4.06129872664906,2.58108313485492,9.40511284066098,5.97724515440086
297,10.3020620152118,0.343444835708104,2.27729791915209,0.0759193847354758,16.7724799124852,0.559152293924774,4.18937595098762,2.30058741622654,3.79038776517928,2.08148385277639,8.7777400877836,4.82027839590322
298,9.90074062000511,0.239710167762068,2.18858476863271,0.0529885634000361,16.1191005181838,0.390264974882805,3.8394321387641,1.60571404242534,3.47377193507228,1.45278889552769,8.04452448122002,3.36435323174832
299,9.48549229263543,0.16803513859174,2.09679303310888,0.0371446095834372,15.4430471009924,0.273572997566902,3.58279220980045,1.12559422980113,3.24157390410517,1.01839477934387,7.50680272529618,2.3583879100595
300,9.07217454809318,0.0817608953445276,2.00542805799955,0.0180734610761587,14.7701368081236,0.133112475227581,3.31323357559971,0.547680638671475,2.99768752078069,0.49552057784562,6.94201320601843,1.1475213381688
301,8.65757419611739,5.38317414405866e-15,1.91377955914174,8.97195690676443e-16,14.0951383403455,1.07663482881173e-14,3.05227999863116,4.48597845338221e-16,2.76158666542819,1.79439138135289e-15,6.39525333046529,1.79439138135289e-15
302,8.2266969571053,1.07663482881173e-14,1.81853301157065,2.24298922669111e-16,13.3936399582346,1.07663482881173e-14,2.90037162929928,2.24298922669111e-15,2.62414575984221,4.48597845338221e-16,6.07696912805564,8.97195690676443e-16
303,7.79582162252833,6.2803698347351e-15,1.72328688497995,1.12149461334555e-15,12.6921446766777,7.17756552541154e-15,2.74846393138748,1.34579353601466e-15,2.48670546173153,1.34579353601466e-15,5.75868633243091,2.69158707202933e-15
